,time,user_name,viewer_count
5043,2021-12-03T17:40:37.537712,DreadzTV,12249
5044,2021-12-03T17:40:37.537712,FPSThailand,12217
5045,2021-12-03T17:40:37.537712,풍월량,11668
5046,2021-12-03T17:40:37.537712,SilverName,11482
5047,2021-12-03T17:40:37.537712,Fextralife,11260
5048,2021-12-03T17:40:37.537712,Yogscast,10604
5049,2021-12-03T17:40:37.537712,Ponce,10249
5050,2021-12-03T17:40:37.537712,chowh1,10210
5051,2021-12-03T17:40:37.537712,Amouranth,10169
5052,2021-12-03T17:40:37.537712,sinatraa,9902
5053,2021-12-03T17:40:37.537712,Shaunz,9541
5054,2021-12-03T17:40:37.537712,파카9999,8718
5055,2021-12-03T17:40:37.537712,Mrhappy1227,8504
5056,2021-12-03T17:40:37.537712,Gaules,8136
5057,2021-12-03T17:40:39.849170,Dota2RuHub,27788
5058,2021-12-03T17:40:39.849170,Trainwreckstv,21669
5059,2021-12-03T17:40:39.849170,stylishnoob4,17034
5060,2021-12-03T17:40:39.849170,RiotGames_Korea,16163
5061,2021-12-03T17:40:39.849170,BeyondTheSummit,14836
5062,2021-12-03T17:40:39.849170,fps_shaka,12991
5063,2021-12-03T17:40:39.849170,DreadzTV,12249
5064,2021-12-03T17:40:39.849170,FPSThailand,12217
5065,2021-12-03T17:40:39.849170,풍월량,11668
5066,2021-12-03T17:40:39.849170,SilverName,11482
5067,2021-12-03T17:40:39.849170,Fextralife,11260
5068,2021-12-03T17:40:39.849170,Yogscast,10604
5069,2021-12-03T17:40:39.849170,Ponce,10249
5070,2021-12-03T17:40:39.849170,chowh1,10210
5071,2021-12-03T17:40:39.849170,Amouranth,10169
5072,2021-12-03T17:40:39.849170,sinatraa,9902
5073,2021-12-03T17:40:39.849170,Shaunz,9541
5074,2021-12-03T17:40:39.849170,파카9999,8718
5075,2021-12-03T17:40:39.849170,Mrhappy1227,8504
5076,2021-12-03T17:40:39.849170,Gaules,8136
5077,2021-12-03T17:40:44.005763,Dota2RuHub,27788
5078,2021-12-03T17:40:44.005763,Trainwreckstv,21669
5079,2021-12-03T17:40:44.005763,stylishnoob4,17034
5080,2021-12-03T17:40:44.005763,RiotGames_Korea,16163
5081,2021-12-03T17:40:44.005763,BeyondTheSummit,14836
5082,2021-12-03T17:40:44.005763,fps_shaka,12991
5083,2021-12-03T17:40:44.005763,DreadzTV,12249
5084,2021-12-03T17:40:44.005763,FPSThailand,12217
5085,2021-12-03T17:40:44.005763,풍월량,11668
5086,2021-12-03T17:40:44.005763,SilverName,11482
5087,2021-12-03T17:40:44.005763,Fextralife,11260
5088,2021-12-03T17:40:44.005763,Yogscast,10604
5089,2021-12-03T17:40:44.005763,Ponce,10249
5090,2021-12-03T17:40:44.005763,chowh1,10210
5091,2021-12-03T17:40:44.005763,Amouranth,10169
5092,2021-12-03T17:40:44.005763,sinatraa,9902
5093,2021-12-03T17:40:44.005763,Shaunz,9541
5094,2021-12-03T17:40:44.005763,파카9999,8718
5095,2021-12-03T17:40:44.005763,Mrhappy1227,8504
5096,2021-12-03T17:40:44.005763,Gaules,8136
5097,2021-12-03T17:40:49.452646,Dota2RuHub,27788
5098,2021-12-03T17:40:49.452646,Trainwreckstv,21669
5099,2021-12-03T17:40:49.452646,stylishnoob4,17034
5100,2021-12-03T17:40:49.452646,RiotGames_Korea,16163
5101,2021-12-03T17:40:49.452646,BeyondTheSummit,14836
5102,2021-12-03T17:40:49.452646,fps_shaka,12991
5103,2021-12-03T17:40:49.452646,풍월량,12455
5104,2021-12-03T17:40:49.452646,DreadzTV,12378
5105,2021-12-03T17:40:49.452646,FPSThailand,12217
5106,2021-12-03T17:40:49.452646,SilverName,11973
5107,2021-12-03T17:40:49.452646,Fextralife,11260
5108,2021-12-03T17:40:49.452646,Yogscast,10604
5109,2021-12-03T17:40:49.452646,Ponce,10373
5110,2021-12-03T17:40:49.452646,chowh1,10210
5111,2021-12-03T17:40:49.452646,Amouranth,10169
5112,2021-12-03T17:40:49.452646,sinatraa,9902
5113,2021-12-03T17:40:49.452646,Shaunz,9541
5114,2021-12-03T17:40:49.452646,Chess,9387
5115,2021-12-03T17:40:49.452646,파카9999,8718
5116,2021-12-03T17:40:49.452646,Mrhappy1227,8504
5117,2021-12-03T17:41:01.153119,Dota2RuHub,27788
5118,2021-12-03T17:41:01.153119,Trainwreckstv,21669
5119,2021-12-03T17:41:01.153119,stylishnoob4,17034
5120,2021-12-03T17:41:01.153119,RiotGames_Korea,16163
5121,2021-12-03T17:41:01.153119,BeyondTheSummit,14836
5122,2021-12-03T17:41:01.153119,fps_shaka,12991
5123,2021-12-03T17:41:01.153119,풍월량,12455
5124,2021-12-03T17:41:01.153119,DreadzTV,12378
5125,2021-12-03T17:41:01.153119,FPSThailand,12217
5126,2021-12-03T17:41:01.153119,SilverName,11973
5127,2021-12-03T17:41:01.153119,Fextralife,11260
5128,2021-12-03T17:41:01.153119,Yogscast,10604
5129,2021-12-03T17:41:01.153119,Ponce,10373
5130,2021-12-03T17:41:01.153119,chowh1,10210
5131,2021-12-03T17:41:01.153119,Amouranth,10169
5132,2021-12-03T17:41:01.153119,sinatraa,9902
5133,2021-12-03T17:41:01.153119,Shaunz,9541
5134,2021-12-03T17:41:01.153119,Chess,9387
5135,2021-12-03T17:41:01.153119,파카9999,8718
5136,2021-12-03T17:41:01.153119,Mrhappy1227,8504
5137,2021-12-03T17:41:08.213482,Dota2RuHub,27788
5138,2021-12-03T17:41:08.213482,Trainwreckstv,21669
5139,2021-12-03T17:41:08.213482,stylishnoob4,17034
5140,2021-12-03T17:41:08.213482,RiotGames_Korea,16163
5141,2021-12-03T17:41:08.213482,BeyondTheSummit,14836
5142,2021-12-03T17:41:08.213482,fps_shaka,12991
5143,2021-12-03T17:41:08.213482,풍월량,12455
5144,2021-12-03T17:41:08.213482,DreadzTV,12378
5145,2021-12-03T17:41:08.213482,FPSThailand,12217
5146,2021-12-03T17:41:08.213482,SilverName,11973
5147,2021-12-03T17:41:08.213482,Fextralife,11260
5148,2021-12-03T17:41:08.213482,Yogscast,10604
5149,2021-12-03T17:41:08.213482,Ponce,10373
5150,2021-12-03T17:41:08.213482,chowh1,10210
5151,2021-12-03T17:41:08.213482,Amouranth,10169
5152,2021-12-03T17:41:08.213482,sinatraa,9902
5153,2021-12-03T17:41:08.213482,Shaunz,9541
5154,2021-12-03T17:41:08.213482,Chess,9387
5155,2021-12-03T17:41:08.213482,파카9999,8718
5156,2021-12-03T17:41:08.213482,Mrhappy1227,8504
5157,2021-12-03T17:41:19.974892,Dota2RuHub,27788
5158,2021-12-03T17:41:19.974892,Trainwreckstv,21669
5159,2021-12-03T17:41:19.974892,stylishnoob4,17034
5160,2021-12-03T17:41:19.974892,RiotGames_Korea,16163
5161,2021-12-03T17:41:19.974892,BeyondTheSummit,14836
5162,2021-12-03T17:41:19.974892,fps_shaka,12991
5163,2021-12-03T17:41:19.974892,풍월량,12455
5164,2021-12-03T17:41:19.974892,DreadzTV,12378
5165,2021-12-03T17:41:19.974892,FPSThailand,12217
5166,2021-12-03T17:41:19.974892,SilverName,11973
5167,2021-12-03T17:41:19.974892,Fextralife,11260
5168,2021-12-03T17:41:19.974892,Yogscast,10604
5169,2021-12-03T17:41:19.974892,Ponce,10373
5170,2021-12-03T17:41:19.974892,chowh1,10210
5171,2021-12-03T17:41:19.974892,Amouranth,10169
5172,2021-12-03T17:41:19.974892,sinatraa,9902
5173,2021-12-03T17:41:19.974892,Shaunz,9541
5174,2021-12-03T17:41:19.974892,Chess,9387
5175,2021-12-03T17:41:19.974892,파카9999,8718
5176,2021-12-03T17:41:19.974892,Mrhappy1227,8504
5177,2021-12-03T17:41:27.162193,Dota2RuHub,27788
5178,2021-12-03T17:41:27.162193,Trainwreckstv,21669
5179,2021-12-03T17:41:27.162193,stylishnoob4,17034
5180,2021-12-03T17:41:27.162193,RiotGames_Korea,16163
5181,2021-12-03T17:41:27.162193,BeyondTheSummit,14836
5182,2021-12-03T17:41:27.162193,fps_shaka,12991
5183,2021-12-03T17:41:27.162193,풍월량,12455
5184,2021-12-03T17:41:27.162193,DreadzTV,12378
5185,2021-12-03T17:41:27.162193,FPSThailand,12217
5186,2021-12-03T17:41:27.162193,SilverName,11973
5187,2021-12-03T17:41:27.162193,Fextralife,11260
5188,2021-12-03T17:41:27.162193,Yogscast,10604
5189,2021-12-03T17:41:27.162193,Ponce,10373
5190,2021-12-03T17:41:27.162193,chowh1,10210
5191,2021-12-03T17:41:27.162193,Amouranth,10169
5192,2021-12-03T17:41:27.162193,sinatraa,9902
5193,2021-12-03T17:41:27.162193,Shaunz,9541
5194,2021-12-03T17:41:27.162193,Chess,9387
5195,2021-12-03T17:41:27.162193,파카9999,8718
5196,2021-12-03T17:41:27.162193,Mrhappy1227,8504
5197,2021-12-03T17:41:43.910702,Dota2RuHub,27788
5198,2021-12-03T17:41:43.910702,Trainwreckstv,21669
5199,2021-12-03T17:41:43.910702,stylishnoob4,17034
5200,2021-12-03T17:41:43.910702,RiotGames_Korea,16573
5201,2021-12-03T17:41:43.910702,BeyondTheSummit,14836
5202,2021-12-03T17:41:43.910702,FPSThailand,13504
5203,2021-12-03T17:41:43.910702,fps_shaka,12991
5204,2021-12-03T17:41:43.910702,풍월량,12455
5205,2021-12-03T17:41:43.910702,DreadzTV,12378
5206,2021-12-03T17:41:43.910702,SilverName,11973
5207,2021-12-03T17:41:43.910702,Fextralife,11260
5208,2021-12-03T17:41:43.910702,Yogscast,10604
5209,2021-12-03T17:41:43.910702,Ponce,10373
5210,2021-12-03T17:41:43.910702,chowh1,10210
5211,2021-12-03T17:41:43.910702,Amouranth,10169
5212,2021-12-03T17:41:43.910702,sinatraa,9902
5213,2021-12-03T17:41:43.910702,Shaunz,9541
5214,2021-12-03T17:41:43.910702,Chess,9387
5215,2021-12-03T17:41:43.910702,파카9999,8718
5216,2021-12-03T17:41:43.910702,Mrhappy1227,8504
5217,2021-12-03T17:41:55.109578,Dota2RuHub,27788
5218,2021-12-03T17:41:55.109578,Trainwreckstv,21669
5219,2021-12-03T17:41:55.109578,stylishnoob4,17034
5220,2021-12-03T17:41:55.109578,RiotGames_Korea,16573
5221,2021-12-03T17:41:55.109578,BeyondTheSummit,14836
5222,2021-12-03T17:41:55.109578,FPSThailand,13504
5223,2021-12-03T17:41:55.109578,fps_shaka,12991
5224,2021-12-03T17:41:55.109578,풍월량,12455
5225,2021-12-03T17:41:55.109578,DreadzTV,12378
5226,2021-12-03T17:41:55.109578,SilverName,11973
5227,2021-12-03T17:41:55.109578,Fextralife,11260
5228,2021-12-03T17:41:55.109578,Yogscast,10732
5229,2021-12-03T17:41:55.109578,Ponce,10373
5230,2021-12-03T17:41:55.109578,chowh1,10210
5231,2021-12-03T17:41:55.109578,Amouranth,10169
5232,2021-12-03T17:41:55.109578,sinatraa,9902
5233,2021-12-03T17:41:55.109578,Shaunz,9541
5234,2021-12-03T17:41:55.109578,Chess,9387
5235,2021-12-03T17:41:55.109578,Mrhappy1227,9133
5236,2021-12-03T17:41:55.109578,richwcampbell,8822
5237,2021-12-03T17:41:56.458865,Dota2RuHub,27788
5238,2021-12-03T17:41:56.458865,Trainwreckstv,21669
5239,2021-12-03T17:41:56.458865,stylishnoob4,17034
5240,2021-12-03T17:41:56.458865,RiotGames_Korea,16573
5241,2021-12-03T17:41:56.458865,BeyondTheSummit,14836
5242,2021-12-03T17:41:56.458865,FPSThailand,13504
5243,2021-12-03T17:41:56.458865,fps_shaka,12991
5244,2021-12-03T17:41:56.458865,풍월량,12455
5245,2021-12-03T17:41:56.458865,DreadzTV,12378
5246,2021-12-03T17:41:56.458865,SilverName,11973
5247,2021-12-03T17:41:56.458865,Fextralife,11260
5248,2021-12-03T17:41:56.458865,Yogscast,10732
5249,2021-12-03T17:41:56.458865,Ponce,10373
5250,2021-12-03T17:41:56.458865,chowh1,10210
5251,2021-12-03T17:41:56.458865,Amouranth,10169
5252,2021-12-03T17:41:56.458865,sinatraa,9902
5253,2021-12-03T17:41:56.458865,Shaunz,9541
5254,2021-12-03T17:41:56.458865,Chess,9387
5255,2021-12-03T17:41:56.458865,Mrhappy1227,9133
5256,2021-12-03T17:41:56.458865,richwcampbell,8822
5257,2021-12-03T17:41:57.746713,Dota2RuHub,27788
5258,2021-12-03T17:41:57.746713,Trainwreckstv,21669
5259,2021-12-03T17:41:57.746713,stylishnoob4,17034
5260,2021-12-03T17:41:57.746713,RiotGames_Korea,16573
5261,2021-12-03T17:41:57.746713,BeyondTheSummit,14836
5262,2021-12-03T17:41:57.746713,FPSThailand,13504
5263,2021-12-03T17:41:57.746713,fps_shaka,12991
5264,2021-12-03T17:41:57.746713,풍월량,12455
5265,2021-12-03T17:41:57.746713,DreadzTV,12378
5266,2021-12-03T17:41:57.746713,SilverName,11973
5267,2021-12-03T17:41:57.746713,Fextralife,11260
5268,2021-12-03T17:41:57.746713,Yogscast,10732
5269,2021-12-03T17:41:57.746713,Ponce,10373
5270,2021-12-03T17:41:57.746713,chowh1,10210
5271,2021-12-03T17:41:57.746713,Amouranth,10169
5272,2021-12-03T17:41:57.746713,sinatraa,9902
5273,2021-12-03T17:41:57.746713,Shaunz,9541
5274,2021-12-03T17:41:57.746713,Chess,9387
5275,2021-12-03T17:41:57.746713,Mrhappy1227,9133
5276,2021-12-03T17:41:57.746713,richwcampbell,8822
5277,2021-12-03T17:41:58.006455,Dota2RuHub,27788
5278,2021-12-03T17:41:58.006455,Trainwreckstv,21669
5279,2021-12-03T17:41:58.006455,stylishnoob4,17034
5280,2021-12-03T17:41:58.006455,RiotGames_Korea,16573
5281,2021-12-03T17:41:58.006455,BeyondTheSummit,14836
5282,2021-12-03T17:41:58.006455,FPSThailand,13504
5283,2021-12-03T17:41:58.006455,fps_shaka,12991
5284,2021-12-03T17:41:58.006455,풍월량,12455
5285,2021-12-03T17:41:58.006455,DreadzTV,12378
5286,2021-12-03T17:41:58.006455,SilverName,11973
5287,2021-12-03T17:41:58.006455,Fextralife,11260
5288,2021-12-03T17:41:58.006455,Yogscast,10732
5289,2021-12-03T17:41:58.006455,Ponce,10373
5290,2021-12-03T17:41:58.006455,chowh1,10210
5291,2021-12-03T17:41:58.006455,Amouranth,10169
5292,2021-12-03T17:41:58.006455,sinatraa,9902
5293,2021-12-03T17:41:58.006455,Shaunz,9541
5294,2021-12-03T17:41:58.006455,Chess,9387
5295,2021-12-03T17:41:58.006455,Mrhappy1227,9133
5296,2021-12-03T17:41:58.006455,richwcampbell,8822
5297,2021-12-03T17:42:02.113272,Dota2RuHub,27788
5298,2021-12-03T17:42:02.113272,Trainwreckstv,21669
5299,2021-12-03T17:42:02.113272,stylishnoob4,17034
5300,2021-12-03T17:42:02.113272,RiotGames_Korea,16573
5301,2021-12-03T17:42:02.113272,BeyondTheSummit,14836
5302,2021-12-03T17:42:02.113272,FPSThailand,13504
5303,2021-12-03T17:42:02.113272,fps_shaka,12991
5304,2021-12-03T17:42:02.113272,풍월량,12455
5305,2021-12-03T17:42:02.113272,DreadzTV,12378
5306,2021-12-03T17:42:02.113272,SilverName,11973
5307,2021-12-03T17:42:02.113272,Fextralife,11260
5308,2021-12-03T17:42:02.113272,Yogscast,10732
5309,2021-12-03T17:42:02.113272,Ponce,10373
5310,2021-12-03T17:42:02.113272,chowh1,10210
5311,2021-12-03T17:42:02.113272,Amouranth,10169
5312,2021-12-03T17:42:02.113272,sinatraa,9902
5313,2021-12-03T17:42:02.113272,Shaunz,9541
5314,2021-12-03T17:42:02.113272,Chess,9387
5315,2021-12-03T17:42:02.113272,Mrhappy1227,9133
5316,2021-12-03T17:42:02.113272,richwcampbell,8822
5317,2021-12-03T17:42:12.548824,Dota2RuHub,27788
5318,2021-12-03T17:42:12.548824,Trainwreckstv,21669
5319,2021-12-03T17:42:12.548824,stylishnoob4,17034
5320,2021-12-03T17:42:12.548824,RiotGames_Korea,16573
5321,2021-12-03T17:42:12.548824,BeyondTheSummit,14836
5322,2021-12-03T17:42:12.548824,FPSThailand,13504
5323,2021-12-03T17:42:12.548824,fps_shaka,12991
5324,2021-12-03T17:42:12.548824,풍월량,12455
5325,2021-12-03T17:42:12.548824,DreadzTV,12378
5326,2021-12-03T17:42:12.548824,SilverName,11973
5327,2021-12-03T17:42:12.548824,Fextralife,11260
5328,2021-12-03T17:42:12.548824,Yogscast,10732
5329,2021-12-03T17:42:12.548824,Ponce,10373
5330,2021-12-03T17:42:12.548824,chowh1,10210
5331,2021-12-03T17:42:12.548824,Amouranth,10169
5332,2021-12-03T17:42:12.548824,sinatraa,9902
5333,2021-12-03T17:42:12.548824,Shaunz,9541
5334,2021-12-03T17:42:12.548824,Chess,9387
5335,2021-12-03T17:42:12.548824,Mrhappy1227,9133
5336,2021-12-03T17:42:12.548824,richwcampbell,8822
5337,2021-12-03T17:42:18.038642,Dota2RuHub,27788
5338,2021-12-03T17:42:18.038642,Trainwreckstv,21669
5339,2021-12-03T17:42:18.038642,stylishnoob4,17034
5340,2021-12-03T17:42:18.038642,RiotGames_Korea,16573
5341,2021-12-03T17:42:18.038642,BeyondTheSummit,14836
5342,2021-12-03T17:42:18.038642,FPSThailand,13504
5343,2021-12-03T17:42:18.038642,fps_shaka,12991
5344,2021-12-03T17:42:18.038642,풍월량,12455
5345,2021-12-03T17:42:18.038642,DreadzTV,12378
5346,2021-12-03T17:42:18.038642,SilverName,11973
5347,2021-12-03T17:42:18.038642,Fextralife,11260
5348,2021-12-03T17:42:18.038642,Yogscast,10732
5349,2021-12-03T17:42:18.038642,Ponce,10373
5350,2021-12-03T17:42:18.038642,chowh1,10210
5351,2021-12-03T17:42:18.038642,Amouranth,10169
5352,2021-12-03T17:42:18.038642,sinatraa,9902
5353,2021-12-03T17:42:18.038642,Shaunz,9541
5354,2021-12-03T17:42:18.038642,Chess,9387
5355,2021-12-03T17:42:18.038642,Mrhappy1227,9133
5356,2021-12-03T17:42:18.038642,richwcampbell,8822
5357,2021-12-03T17:42:19.817186,Dota2RuHub,27788
5358,2021-12-03T17:42:19.817186,Trainwreckstv,21669
5359,2021-12-03T17:42:19.817186,stylishnoob4,17034
5360,2021-12-03T17:42:19.817186,RiotGames_Korea,16573
5361,2021-12-03T17:42:19.817186,BeyondTheSummit,14836
5362,2021-12-03T17:42:19.817186,FPSThailand,13504
5363,2021-12-03T17:42:19.817186,fps_shaka,12991
5364,2021-12-03T17:42:19.817186,풍월량,12455
5365,2021-12-03T17:42:19.817186,DreadzTV,12378
5366,2021-12-03T17:42:19.817186,SilverName,11973
5367,2021-12-03T17:42:19.817186,Fextralife,11260
5368,2021-12-03T17:42:19.817186,Yogscast,10732
5369,2021-12-03T17:42:19.817186,Ponce,10373
5370,2021-12-03T17:42:19.817186,chowh1,10210
5371,2021-12-03T17:42:19.817186,Amouranth,10169
5372,2021-12-03T17:42:19.817186,sinatraa,9902
5373,2021-12-03T17:42:19.817186,Shaunz,9541
5374,2021-12-03T17:42:19.817186,Chess,9387
5375,2021-12-03T17:42:19.817186,Mrhappy1227,9133
5376,2021-12-03T17:42:19.817186,richwcampbell,8822
5377,2021-12-03T17:42:24.396402,Dota2RuHub,27788
5378,2021-12-03T17:42:24.396402,Trainwreckstv,21669
5379,2021-12-03T17:42:24.396402,stylishnoob4,17034
5380,2021-12-03T17:42:24.396402,RiotGames_Korea,16573
5381,2021-12-03T17:42:24.396402,BeyondTheSummit,14836
5382,2021-12-03T17:42:24.396402,FPSThailand,13504
5383,2021-12-03T17:42:24.396402,fps_shaka,12991
5384,2021-12-03T17:42:24.396402,풍월량,12455
5385,2021-12-03T17:42:24.396402,DreadzTV,12378
5386,2021-12-03T17:42:24.396402,SilverName,11973
5387,2021-12-03T17:42:24.396402,Fextralife,11260
5388,2021-12-03T17:42:24.396402,Yogscast,10732
5389,2021-12-03T17:42:24.396402,Ponce,10373
5390,2021-12-03T17:42:24.396402,chowh1,10210
5391,2021-12-03T17:42:24.396402,Amouranth,10169
5392,2021-12-03T17:42:24.396402,sinatraa,9902
5393,2021-12-03T17:42:24.396402,Shaunz,9541
5394,2021-12-03T17:42:24.396402,Chess,9387
5395,2021-12-03T17:42:24.396402,Mrhappy1227,9133
5396,2021-12-03T17:42:24.396402,richwcampbell,8822
5397,2021-12-03T17:42:29.416381,Dota2RuHub,27788
5398,2021-12-03T17:42:29.416381,Trainwreckstv,21669
5399,2021-12-03T17:42:29.416381,stylishnoob4,17034
5400,2021-12-03T17:42:29.416381,RiotGames_Korea,16573
5401,2021-12-03T17:42:29.416381,BeyondTheSummit,14836
5402,2021-12-03T17:42:29.416381,FPSThailand,13504
5403,2021-12-03T17:42:29.416381,fps_shaka,12991
5404,2021-12-03T17:42:29.416381,풍월량,12455
5405,2021-12-03T17:42:29.416381,DreadzTV,12378
5406,2021-12-03T17:42:29.416381,SilverName,11973
5407,2021-12-03T17:42:29.416381,Fextralife,11260
5408,2021-12-03T17:42:29.416381,Yogscast,10732
5409,2021-12-03T17:42:29.416381,Ponce,10373
5410,2021-12-03T17:42:29.416381,chowh1,10210
5411,2021-12-03T17:42:29.416381,Amouranth,10169
5412,2021-12-03T17:42:29.416381,sinatraa,9902
5413,2021-12-03T17:42:29.416381,Shaunz,9541
5414,2021-12-03T17:42:29.416381,Chess,9387
5415,2021-12-03T17:42:29.416381,Mrhappy1227,9133
5416,2021-12-03T17:42:29.416381,richwcampbell,8822
5417,2021-12-03T17:42:41.097379,Dota2RuHub,27788
5418,2021-12-03T17:42:41.097379,Trainwreckstv,21669
5419,2021-12-03T17:42:41.097379,stylishnoob4,17034
5420,2021-12-03T17:42:41.097379,RiotGames_Korea,16573
5421,2021-12-03T17:42:41.097379,BeyondTheSummit,14836
5422,2021-12-03T17:42:41.097379,FPSThailand,13504
5423,2021-12-03T17:42:41.097379,fps_shaka,12991
5424,2021-12-03T17:42:41.097379,풍월량,12455
5425,2021-12-03T17:42:41.097379,DreadzTV,12378
5426,2021-12-03T17:42:41.097379,SilverName,11973
5427,2021-12-03T17:42:41.097379,Fextralife,11260
5428,2021-12-03T17:42:41.097379,Yogscast,10732
5429,2021-12-03T17:42:41.097379,Ponce,10373
5430,2021-12-03T17:42:41.097379,chowh1,10210
5431,2021-12-03T17:42:41.097379,Amouranth,10169
5432,2021-12-03T17:42:41.097379,sinatraa,9902
5433,2021-12-03T17:42:41.097379,Shaunz,9541
5434,2021-12-03T17:42:41.097379,Chess,9387
5435,2021-12-03T17:42:41.097379,Mrhappy1227,9133
5436,2021-12-03T17:42:41.097379,richwcampbell,8822
5437,2021-12-03T17:42:48.195906,Dota2RuHub,27788
5438,2021-12-03T17:42:48.195906,Trainwreckstv,21669
5439,2021-12-03T17:42:48.195906,stylishnoob4,16772
5440,2021-12-03T17:42:48.195906,RiotGames_Korea,16573
5441,2021-12-03T17:42:48.195906,BeyondTheSummit,14836
5442,2021-12-03T17:42:48.195906,FPSThailand,13504
5443,2021-12-03T17:42:48.195906,fps_shaka,12991
5444,2021-12-03T17:42:48.195906,풍월량,12455
5445,2021-12-03T17:42:48.195906,DreadzTV,12378
5446,2021-12-03T17:42:48.195906,SilverName,11973
5447,2021-12-03T17:42:48.195906,Fextralife,11260
5448,2021-12-03T17:42:48.195906,Yogscast,10732
5449,2021-12-03T17:42:48.195906,Ponce,10373
5450,2021-12-03T17:42:48.195906,chowh1,10210
5451,2021-12-03T17:42:48.195906,Amouranth,10169
5452,2021-12-03T17:42:48.195906,sinatraa,9902
5453,2021-12-03T17:42:48.195906,Shaunz,9541
5454,2021-12-03T17:42:48.195906,Chess,9387
5455,2021-12-03T17:42:48.195906,Mrhappy1227,9133
5456,2021-12-03T17:42:48.195906,richwcampbell,8822
5457,2021-12-03T17:42:56.997107,Dota2RuHub,27788
5458,2021-12-03T17:42:56.997107,Trainwreckstv,21669
5459,2021-12-03T17:42:56.997107,stylishnoob4,16772
5460,2021-12-03T17:42:56.997107,RiotGames_Korea,16573
5461,2021-12-03T17:42:56.997107,FPSThailand,13504
5462,2021-12-03T17:42:56.997107,fps_shaka,12991
5463,2021-12-03T17:42:56.997107,풍월량,12455
5464,2021-12-03T17:42:56.997107,DreadzTV,12378
5465,2021-12-03T17:42:56.997107,SilverName,11973
5466,2021-12-03T17:42:56.997107,Fextralife,11260
5467,2021-12-03T17:42:56.997107,Yogscast,10732
5468,2021-12-03T17:42:56.997107,Ponce,10373
5469,2021-12-03T17:42:56.997107,chowh1,10210
5470,2021-12-03T17:42:56.997107,Amouranth,10169
5471,2021-12-03T17:42:56.997107,BeyondTheSummit,9919
5472,2021-12-03T17:42:56.997107,sinatraa,9902
5473,2021-12-03T17:42:56.997107,Shaunz,9541
5474,2021-12-03T17:42:56.997107,Chess,9387
5475,2021-12-03T17:42:56.997107,파카9999,9322
5476,2021-12-03T17:42:56.997107,Mrhappy1227,9133
5477,2021-12-03T17:42:59.335802,Dota2RuHub,27788
5478,2021-12-03T17:42:59.335802,Trainwreckstv,21669
5479,2021-12-03T17:42:59.335802,stylishnoob4,16772
5480,2021-12-03T17:42:59.335802,RiotGames_Korea,16573
5481,2021-12-03T17:42:59.335802,FPSThailand,13504
5482,2021-12-03T17:42:59.335802,fps_shaka,12991
5483,2021-12-03T17:42:59.335802,풍월량,12455
5484,2021-12-03T17:42:59.335802,DreadzTV,12378
5485,2021-12-03T17:42:59.335802,SilverName,11973
5486,2021-12-03T17:42:59.335802,Fextralife,11260
5487,2021-12-03T17:42:59.335802,Yogscast,10732
5488,2021-12-03T17:42:59.335802,Ponce,10373
5489,2021-12-03T17:42:59.335802,chowh1,10210
5490,2021-12-03T17:42:59.335802,Amouranth,10169
5491,2021-12-03T17:42:59.335802,BeyondTheSummit,9919
5492,2021-12-03T17:42:59.335802,sinatraa,9902
5493,2021-12-03T17:42:59.335802,Shaunz,9541
5494,2021-12-03T17:42:59.335802,Chess,9387
5495,2021-12-03T17:42:59.335802,파카9999,9322
5496,2021-12-03T17:42:59.335802,Mrhappy1227,9133
5497,2021-12-03T17:43:07.321093,Dota2RuHub,27788
5498,2021-12-03T17:43:07.321093,Trainwreckstv,21669
5499,2021-12-03T17:43:07.321093,stylishnoob4,16772
5500,2021-12-03T17:43:07.321093,RiotGames_Korea,16573
5501,2021-12-03T17:43:07.321093,FPSThailand,13504
5502,2021-12-03T17:43:07.321093,fps_shaka,12991
5503,2021-12-03T17:43:07.321093,풍월량,12455
5504,2021-12-03T17:43:07.321093,DreadzTV,12378
5505,2021-12-03T17:43:07.321093,SilverName,11973
5506,2021-12-03T17:43:07.321093,Fextralife,11260
5507,2021-12-03T17:43:07.321093,Yogscast,10732
5508,2021-12-03T17:43:07.321093,Ponce,10373
5509,2021-12-03T17:43:07.321093,chowh1,10210
5510,2021-12-03T17:43:07.321093,Amouranth,10169
5511,2021-12-03T17:43:07.321093,BeyondTheSummit,9919
5512,2021-12-03T17:43:07.321093,sinatraa,9902
5513,2021-12-03T17:43:07.321093,Shaunz,9541
5514,2021-12-03T17:43:07.321093,Chess,9387
5515,2021-12-03T17:43:07.321093,파카9999,9322
5516,2021-12-03T17:43:07.321093,Mrhappy1227,9133
5517,2021-12-03T17:43:23.826328,Dota2RuHub,27788
5518,2021-12-03T17:43:23.826328,Trainwreckstv,21669
5519,2021-12-03T17:43:23.826328,stylishnoob4,16772
5520,2021-12-03T17:43:23.826328,RiotGames_Korea,16573
5521,2021-12-03T17:43:23.826328,FPSThailand,13504
5522,2021-12-03T17:43:23.826328,fps_shaka,12991
5523,2021-12-03T17:43:23.826328,풍월량,12455
5524,2021-12-03T17:43:23.826328,DreadzTV,12378
5525,2021-12-03T17:43:23.826328,SilverName,11973
5526,2021-12-03T17:43:23.826328,Fextralife,11260
5527,2021-12-03T17:43:23.826328,Yogscast,10732
